Inchi_Key1,Inchi_Key2,Similarity_Score
BRBJBKGSGUBGLP-UHFFFAOYSA-N,ACDMHLAVMTZWNJ-UHFFFAOYSA-N,0.51
BRBJBKGSGUBGLP-UHFFFAOYSA-N,AJOXYVRHUDHOGM-UHFFFAOYSA-N,0.51
BRBJBKGSGUBGLP-UHFFFAOYSA-N,BHDZQFSNQPIPGI-HNNXBMFYSA-N,0.54
BRBJBKGSGUBGLP-UHFFFAOYSA-N,BKAFQOMHUUCVKB-UHFFFAOYSA-N,0.65
BRBJBKGSGUBGLP-UHFFFAOYSA-N,BPVKTBUBZOBDHE-QTWGFKIWSA-N,0.51
BRBJBKGSGUBGLP-UHFFFAOYSA-N,BPVKTBUBZOBDHE-UHFFFAOYSA-N,0.51
BRBKSPFRJQPDPQ-UHFFFAOYSA-N,AADDKLKFCNPPIE-UHFFFAOYSA-N,0.66
BRBKSPFRJQPDPQ-UHFFFAOYSA-N,ACIJKSZKWJVCPE-UHFFFAOYSA-N,0.64
BRBKSPFRJQPDPQ-UHFFFAOYSA-N,ANLRWKBJZGWBER-UHFFFAOYSA-N,0.5
BRBKSPFRJQPDPQ-UHFFFAOYSA-N,ANYZBXXMSODYCE-UHFFFAOYSA-N,0.73
BRBKSPFRJQPDPQ-UHFFFAOYSA-N,AOOWLKVDPNXOHY-UHFFFAOYSA-N,0.53
BRBKSPFRJQPDPQ-UHFFFAOYSA-N,ARZSHBUQUYOQDP-UHFFFAOYSA-N,0.63
BRBKSPFRJQPDPQ-UHFFFAOYSA-N,ATVSSVJXPQDMPF-UHFFFAOYSA-N,0.67
BRBKSPFRJQPDPQ-UHFFFAOYSA-N,AZFWKIXDPPZMAV-UHFFFAOYSA-N,0.55
BRBKSPFRJQPDPQ-UHFFFAOYSA-N,BBNLIOWRWDAPAV-UHFFFAOYSA-N,0.68
BRBKSPFRJQPDPQ-UHFFFAOYSA-N,BCSNTIJHQVSLMI-UHFFFAOYSA-N,0.6
BRBKSPFRJQPDPQ-UHFFFAOYSA-N,BJEMGANDAVKDDB-UHFFFAOYSA-N,0.6
BRBKSPFRJQPDPQ-UHFFFAOYSA-N,BNFFMFZFKZQWDG-UHFFFAOYSA-N,0.54
BRBKSPFRJQPDPQ-UHFFFAOYSA-N,BOTYMCYSWSMARZ-UHFFFAOYSA-N,0.66
BRBKSPFRJQPDPQ-UHFFFAOYSA-N,BPMHTBBVCZRJAP-UHFFFAOYSA-N,0.54
BRBLATSJQQXCSM-VQHVLOKHSA-N,BJLXVSGXKPEVHK-SOFGYWHQSA-N,0.64
BRBMTEYZYVZFJD-IWGRKNQJSA-N,BJGPXDMLZSYWLM-OZNQKUEASA-N,0.89
BRBNTWSWPLKACE-UHFFFAOYSA-N,BJEIGUUUOWFEKX-UHFFFAOYSA-N,0.72
BRCCXAUQKZKZAB-QHCPKHFHSA-N,AHNFQQHGOJRCIY-IBGZPJMESA-N,0.62
BRCCXAUQKZKZAB-QHCPKHFHSA-N,BMZVUMSBUURNOU-NRFANRHFSA-N,0.59
BRCFZLHPGDQFNJ-UHFFFAOYSA-N,ABBJXRFMSQIRLO-UHFFFAOYSA-N,0.55
BRCKNRHULLJPNN-CTLOQAHHSA-N,ABPGHPHYGKUEIO-PAMMARIWSA-N,0.79
BRCKNRHULLJPNN-CTLOQAHHSA-N,BDOPKJRMCXOBQZ-SUHMBNCMSA-N,0.73
BRCMHIOVMHJPCL-UHFFFAOYSA-N,BIFIZIMMDFSYGN-UHFFFAOYSA-N,0.86
BRCOBCQGTAMLJC-UHFFFAOYSA-N,AHZGQOZFHMOLKZ-UHFFFAOYSA-N,0.72
BRCOBCQGTAMLJC-UHFFFAOYSA-N,BPNMNVUNRAEHAO-UHFFFAOYSA-N,0.66
BRCUVPAXYQULRV-UHFFFAOYSA-N,BLBVOPKWOIXAFD-UHFFFAOYSA-N,0.7
BRCUVPAXYQULRV-UHFFFAOYSA-N,BPJSCCVQEPCKGQ-UHFFFAOYSA-N,0.57
BRCVHXRLGOWCTD-ZDUSSCGKSA-N,ABCKZNSVBLCRMS-AWEZNQCLSA-N,0.51
BRCVHXRLGOWCTD-ZDUSSCGKSA-N,AEVFCJHPCHDXDJ-PBVYKCSPSA-N,0.67
BRCVHXRLGOWCTD-ZDUSSCGKSA-N,AJJFEZDYZOETDJ-ZDUSSCGKSA-N,0.77
BRCVHXRLGOWCTD-ZDUSSCGKSA-N,AMNQDPUKNDHUGB-HNNXBMFYSA-N,0.56
BRCVHXRLGOWCTD-ZDUSSCGKSA-N,APKUVGMUIXJJAR-QWHCGFSZSA-N,0.74
BRCVHXRLGOWCTD-ZDUSSCGKSA-N,APKUVGMUIXJJAR-STQMWFEESA-N,0.74
BRCVHXRLGOWCTD-ZDUSSCGKSA-N,APKUVGMUIXJJAR-UEWDXFNNSA-N,0.74
BRCVHXRLGOWCTD-ZDUSSCGKSA-N,ARFCZUGOPLBBRE-UHFFFAOYSA-N,0.73
BRCVHXRLGOWCTD-ZDUSSCGKSA-N,AYNCKCVIBWBSLQ-NWDGAFQWSA-N,0.71
BRCVHXRLGOWCTD-ZDUSSCGKSA-N,BOLDFSOGGVEERQ-INIZCTEOSA-N,0.77
BRCVHXRLGOWCTD-ZDUSSCGKSA-N,BPUYCCMTBNUYAN-HNNXBMFYSA-N,0.55
BRCVHXRLGOWCTD-ZDUSSCGKSA-N,BQDIORHRLCEWGW-LBPRGKRZSA-N,0.86
BRDCBMNKBRNPRG-CMPLNLGQSA-N,BCVYSUNPFXKMQP-UHFFFAOYSA-N,0.61
BRDCBMNKBRNPRG-PWSUYJOCSA-N,BCVYSUNPFXKMQP-UHFFFAOYSA-N,0.61
BRDCBMNKBRNPRG-PWSUYJOCSA-N,BRDCBMNKBRNPRG-CMPLNLGQSA-N,1
BRDFGPFUFMFCTP-NDEPHWFRSA-N,BRDFGPFUFMFCTP-MUUNZHRXSA-N,0.69
BRDFGPFUFMFCTP-UHFFFAOYSA-N,BRDFGPFUFMFCTP-MUUNZHRXSA-N,0.69
BRDFGPFUFMFCTP-UHFFFAOYSA-N,BRDFGPFUFMFCTP-NDEPHWFRSA-N,1
BRDGNWHBTPYKFM-UHFFFAOYSA-N,AXJKWRLSLUKVML-IBGZPJMESA-N,0.61
BRDGNWHBTPYKFM-UHFFFAOYSA-N,AXJKWRLSLUKVML-LJQANCHMSA-N,0.61
BRDHLAMUNUCOII-GOSISDBHSA-N,AAXZBUMGNKPFPI-QGZVFWFLSA-N,0.67
BRDHLAMUNUCOII-GOSISDBHSA-N,ADXKCSSQQQNHHM-IBGZPJMESA-N,0.53
BRDLGGNPTNEDOF-UHFFFAOYSA-N,AUYTYUIUBJRLJT-UHFFFAOYSA-N,0.54
BRDLGGNPTNEDOF-UHFFFAOYSA-N,BQOYNWDBVCGSMN-UHFFFAOYSA-N,0.52
BRDLKGWMXQKJCH-HAIIPLOXSA-N,ABCDBBYVLBHVSH-JKQORVJESA-N,0.52
BRDOAWGYRPJGAJ-UHFFFAOYSA-N,AXBDDPJNLFYNPO-UHFFFAOYSA-N,0.59
BRDOAWGYRPJGAJ-UHFFFAOYSA-N,BDPNYZMXGYYYMP-UHFFFAOYSA-N,0.68
BRDPHEIXJFRQCD-KPZJPCGCSA-N,BNHUKQZSNOYGSJ-DHIYZDIGSA-N,0.68
BRDQOLSXSCSMNW-UHFFFAOYSA-N,ARNYNONKOHEEHV-UHFFFAOYSA-N,0.77
BRDQOLSXSCSMNW-UHFFFAOYSA-N,AZEXWHKOMMASPA-UHFFFAOYSA-N,0.79
BRDQOLSXSCSMNW-UHFFFAOYSA-N,BAKYRZWLXMZDHC-UHFFFAOYSA-N,0.69
BRDQOLSXSCSMNW-UHFFFAOYSA-N,BMZWSVOHQGIQQC-UHFFFAOYSA-N,0.56
BRDQVEHZQIWFSM-UHFFFAOYSA-N,AJFDNDHEMZTZEF-UHFFFAOYSA-N,0.72
BRDWZFWBRYJXAD-UHFFFAOYSA-N,BNWLARSNEDMGQQ-UHFFFAOYSA-N,0.6
BREASPARKWKPHH-UHFFFAOYSA-N,AVOFFGIDGIRWKK-UHFFFAOYSA-N,0.62
BREDPQFTRFZMKV-UHFFFAOYSA-N,BPJPXIXVQNIJDW-UHFFFAOYSA-N,0.62
BREMXOULYOZQBW-MVNQZMKCSA-N,ACFKURGLCFFKSZ-RCXJIHSJSA-N,0.86
BREMXOULYOZQBW-MVNQZMKCSA-N,BMNFTWGABWKVKN-VANUSSGQSA-N,0.6
BRERGZBXULHYOT-UHFFFAOYSA-N,ASJMGIDIRXYFDQ-UHFFFAOYSA-N,0.54
BRERGZBXULHYOT-UHFFFAOYSA-N,BPAHELUFQXKRPY-UHFFFAOYSA-N,0.6
BREVJYOVIPNEBP-UHFFFAOYSA-N,AIOWACZADLHDLR-UHFFFAOYSA-N,0.67
BREVJYOVIPNEBP-UHFFFAOYSA-N,ATMPVQBQLBUPIT-UHFFFAOYSA-N,0.65
BREVJYOVIPNEBP-UHFFFAOYSA-N,BMUPWLZEOZICMG-UHFFFAOYSA-N,0.84
BREVJYOVIPNEBP-UHFFFAOYSA-N,BOBXQAFBYQWQOD-UHFFFAOYSA-N,0.67
BREVOGJQDCKZGE-UHFFFAOYSA-N,ACWBFWBJDDHSBS-UHFFFAOYSA-N,0.52
BREZEOYXHXJAJA-CYBMUJFWSA-N,ANIFLONOGSTYCB-AWEZNQCLSA-N,0.7
BREZEOYXHXJAJA-CYBMUJFWSA-N,APIOYGWNTCFROC-LBPRGKRZSA-N,0.57
BREZEOYXHXJAJA-CYBMUJFWSA-N,ARZOBCVPNCJJCR-ZDUSSCGKSA-N,0.52
BREZEOYXHXJAJA-CYBMUJFWSA-N,BARYTNPKFJRSOV-LBPRGKRZSA-N,0.58
BREZEOYXHXJAJA-CYBMUJFWSA-N,BMIVDFLLDZWXLU-GFCCVEGCSA-N,0.58
BREZEOYXHXJAJA-CYBMUJFWSA-N,BMIVDFLLDZWXLU-LBPRGKRZSA-N,0.58
BREZEOYXHXJAJA-ZDUSSCGKSA-N,ANIFLONOGSTYCB-AWEZNQCLSA-N,0.7
BREZEOYXHXJAJA-ZDUSSCGKSA-N,APIOYGWNTCFROC-LBPRGKRZSA-N,0.57
BREZEOYXHXJAJA-ZDUSSCGKSA-N,ARZOBCVPNCJJCR-ZDUSSCGKSA-N,0.52
BREZEOYXHXJAJA-ZDUSSCGKSA-N,BARYTNPKFJRSOV-LBPRGKRZSA-N,0.58
BREZEOYXHXJAJA-ZDUSSCGKSA-N,BMIVDFLLDZWXLU-GFCCVEGCSA-N,0.58
BREZEOYXHXJAJA-ZDUSSCGKSA-N,BMIVDFLLDZWXLU-LBPRGKRZSA-N,0.58
BREZEOYXHXJAJA-ZDUSSCGKSA-N,BREZEOYXHXJAJA-CYBMUJFWSA-N,1
BRFBVQHXCRLOGQ-UHFFFAOYSA-N,AJBSIKKSJDUSAL-UHFFFAOYSA-N,0.54
BRFBVQHXCRLOGQ-UHFFFAOYSA-N,ALZCTVHTYCIOAX-UHFFFAOYSA-N,0.51
BRFBVQHXCRLOGQ-UHFFFAOYSA-N,AMALAYFPHNXJSZ-UHFFFAOYSA-N,0.58
BRFBVQHXCRLOGQ-UHFFFAOYSA-N,APHSGNPTTYCBAX-UHFFFAOYSA-N,0.53
BRFBVQHXCRLOGQ-UHFFFAOYSA-N,ATBAMOPHDMKIMX-UHFFFAOYSA-N,0.51
BRFBVQHXCRLOGQ-UHFFFAOYSA-N,ATQAZOFRJFAFNQ-UHFFFAOYSA-N,0.53
BRFBVQHXCRLOGQ-UHFFFAOYSA-N,AWUQQVNBPVETEJ-UHFFFAOYSA-N,0.58
BRFBVQHXCRLOGQ-UHFFFAOYSA-N,AYUJRBFWXTWABM-UHFFFAOYSA-N,0.51
BRFBVQHXCRLOGQ-UHFFFAOYSA-N,BHDFEYXQMOLKGD-UHFFFAOYSA-N,0.57
BRFBVQHXCRLOGQ-UHFFFAOYSA-N,BNBYCQIINYBZPK-UHFFFAOYSA-N,0.51
BRFBWBYMLHDXOU-UHFFFAOYSA-N,AIVRYRUTCDXZNB-UHFFFAOYSA-N,0.75
BRFBWBYMLHDXOU-UHFFFAOYSA-N,BAYDLRQIJDJZJS-UHFFFAOYSA-N,0.79
BRFBWBYMLHDXOU-UHFFFAOYSA-N,BBJVIVDHNWVMFY-UHFFFAOYSA-N,0.68
BRFBWBYMLHDXOU-UHFFFAOYSA-N,BDKALHLZUBHZCK-UHFFFAOYSA-N,0.77
BRFBWBYMLHDXOU-UHFFFAOYSA-N,BJFDIYJUPKROCP-UHFFFAOYSA-N,0.7
BRFBWBYMLHDXOU-UHFFFAOYSA-N,BMYPYGNBHKAZIB-UHFFFAOYSA-N,0.67
BRFBWBYMLHDXOU-UHFFFAOYSA-N,BNNWZGOUJUVYIT-UHFFFAOYSA-N,0.72
BRFBWBYMLHDXOU-UHFFFAOYSA-N,BNSREOCHWQWSGK-UHFFFAOYSA-N,0.7
BRFGLBIZGFWHSE-UHFFFAOYSA-N,BASWGBOBVOPWNF-UHFFFAOYSA-N,0.69
BRFGLBIZGFWHSE-UHFFFAOYSA-N,BEFVJTSMLGHNEY-UHFFFAOYSA-N,0.72
BRFGLBIZGFWHSE-UHFFFAOYSA-N,BPJJVLZTUAVNKR-UHFFFAOYSA-N,0.53
BRFHIYNXBGFEBI-UHFFFAOYSA-N,AHOCDNAVZUWHDJ-UHFFFAOYSA-N,0.52
BRFIOHPKDKTWFM-UHFFFAOYSA-N,ASNHGCOBIVDYRD-UHFFFAOYSA-N,0.79
BRFMQRSCKIRUOE-UHFFFAOYSA-N,APJYAVYSAZEVQB-UHFFFAOYSA-N,0.61
BRFOGQVFBWDQGX-UHFFFAOYSA-N,BMVFRDWYIBSEOB-UHFFFAOYSA-N,0.5
BRFRGFJKBINZKV-UHFFFAOYSA-N,ANZYTOJJWDWJOR-UHFFFAOYSA-N,0.58
BRFRGFJKBINZKV-UHFFFAOYSA-N,AWTRBCCCJSATFT-UHFFFAOYSA-N,0.52
BRFRGFJKBINZKV-UHFFFAOYSA-N,BDAPWZWKTLLUHO-UHFFFAOYSA-N,0.56
BRFRGFJKBINZKV-UHFFFAOYSA-N,BDMFWQWNBZGHTH-UHFFFAOYSA-N,0.57
BRFRGFJKBINZKV-UHFFFAOYSA-N,BEEVHARGKCUHHP-UHFFFAOYSA-N,0.56
BRFRGFJKBINZKV-UHFFFAOYSA-N,BELQGGIEJIDIMD-UHFFFAOYSA-N,0.6
BRFSLLFZOHATFX-UHFFFAOYSA-N,AIXNEOOSDYSRAM-UHFFFAOYSA-N,0.51
BRFWOWNZIQIQTQ-MGBGTMOVSA-N,AHXIDNQATNXBMX-UUWRZZSWSA-N,0.53
BRFWOWNZIQIQTQ-MGBGTMOVSA-N,AJMNYVOTXIKAAT-MGBGTMOVSA-N,0.56
BRFWOWNZIQIQTQ-MGBGTMOVSA-N,AMJHEXHBMBEBSJ-JGCGQSQUSA-N,0.55
BRFWOWNZIQIQTQ-MGBGTMOVSA-N,AMJHEXHBMBEBSJ-YTTGMZPUSA-N,0.55
BRGAPCZLCVQROC-UHFFFAOYSA-N,AFWFDCXCYPHSSV-UHFFFAOYSA-N,0.52
BRGAPCZLCVQROC-UHFFFAOYSA-N,AYSLVYZBAPLVTK-UHFFFAOYSA-N,0.76
BRGAPCZLCVQROC-UHFFFAOYSA-N,BFVLFPVPYIANCM-UHFFFAOYSA-N,0.54
BRGGPINUBORHSD-FPTDNZKUSA-N,AXPIVZSOTIKADO-QHCPKHFHSA-N,0.5
BRGGPINUBORHSD-FPTDNZKUSA-N,BEYABHAZRRWMOS-DGPALRBDSA-N,0.57
BRGHULUVIQNSDA-NBHGPNQESA-N,AEYXIKDIKWBAPI-XUEUYAKLSA-N,0.6
BRGHULUVIQNSDA-NBHGPNQESA-N,AQZJWNRBWQVAFP-IAGOWNOFSA-N,0.51
BRGHULUVIQNSDA-NBHGPNQESA-N,AQZJWNRBWQVAFP-SJORKVTESA-N,0.51
BRGHULUVIQNSDA-NBHGPNQESA-N,ARPFWVKYXJZULB-DLBZAZTESA-N,0.55
BRGHULUVIQNSDA-NBHGPNQESA-N,ARPFWVKYXJZULB-IAGOWNOFSA-N,0.55
BRGHULUVIQNSDA-NBHGPNQESA-N,ARPFWVKYXJZULB-SJORKVTESA-N,0.55
BRGHULUVIQNSDA-NBHGPNQESA-N,ARPFWVKYXJZULB-UHFFFAOYSA-N,0.55
BRGHULUVIQNSDA-NBHGPNQESA-N,ASTAUWDTLIZGAM-RBUKOAKNSA-N,0.54
BRGHULUVIQNSDA-NBHGPNQESA-N,ASTAUWDTLIZGAM-RTBURBONSA-N,0.54
BRGHULUVIQNSDA-NBHGPNQESA-N,AURBUEBIALGLQY-DOPJRALCSA-N,0.63
BRGHULUVIQNSDA-NBHGPNQESA-N,AYHXZMHKTXHFLA-UHFFFAOYSA-N,0.51
BRGHULUVIQNSDA-NBHGPNQESA-N,BLIHXFNPRDSWKB-IEIRFRATSA-N,0.75
BRGHULUVIQNSDA-NBHGPNQESA-N,BMQNRNJEGSOAQO-QILLFSRXSA-N,0.67
BRGHULUVIQNSDA-NBHGPNQESA-N,BPFHOVIJMQSTBH-DHSIGJKJSA-N,0.65
BRGHVDKITCZGNK-UHFFFAOYSA-N,ACOWAIUKUFGHLY-UHFFFAOYSA-N,0.57
BRGHVDKITCZGNK-UHFFFAOYSA-N,AOQSEIRRISHVNQ-UHFFFAOYSA-N,0.57
BRGHVDKITCZGNK-UHFFFAOYSA-N,AZFNWVJTDAVJCD-UHFFFAOYSA-N,0.51
BRGHVDKITCZGNK-UHFFFAOYSA-N,BCZYLNWFHXDTAQ-UHFFFAOYSA-N,0.64
BRGHVDKITCZGNK-UHFFFAOYSA-N,BDPBZUHWAVABDM-UHFFFAOYSA-N,0.54
BRGOJUQZYBLQOM-UHFFFAOYSA-N,ADHZJNQTZWIBND-UHFFFAOYSA-N,0.55
BRGOJUQZYBLQOM-UHFFFAOYSA-N,ASADDHZKEDUQPA-UHFFFAOYSA-N,0.61
BRGOJUQZYBLQOM-UHFFFAOYSA-N,AWTLBSRRXAVXSX-UHFFFAOYSA-N,0.54
BRGUSLXEIGNKCA-UHFFFAOYSA-N,ASIJNKHQTPQFCQ-UHFFFAOYSA-N,0.61
BRGUSLXEIGNKCA-UHFFFAOYSA-N,BAXPWKWRULIRSJ-UHFFFAOYSA-N,0.5
BRGUSLXEIGNKCA-UHFFFAOYSA-N,BBTGWRLIETYEJO-UHFFFAOYSA-N,0.52
BRGUSLXEIGNKCA-UHFFFAOYSA-N,BDMPYCLZPLBFPD-UHFFFAOYSA-N,0.66
BRGWSTUMLRJXAJ-UHFFFAOYSA-N,BCRLJJVCUZUELT-UHFFFAOYSA-N,0.6
BRHFADVAYPHTRK-UHFFFAOYSA-N,BFOQXQJHELRPCL-UHFFFAOYSA-N,0.71
BRHIXTUOQVNYTA-XFANITDESA-N,ACOCIZXLRWIONJ-PAJIOFOTSA-N,0.55
BRHIXTUOQVNYTA-XFANITDESA-N,ACOCIZXLRWIONJ-XEAGOBSMSA-N,0.55
BRHIXTUOQVNYTA-XFANITDESA-N,ARYLVMGDZOPJHY-VAFCPCTKSA-N,0.66
BRHIXTUOQVNYTA-XFANITDESA-N,AXPJMLFGPWGBER-HQKDKDJQSA-N,0.56
BRHJAGJURCIHNQ-IKCNDWCXSA-N,AGRUIFPFWPXZNV-IRLDBZIGSA-N,0.76
BRHJAGJURCIHNQ-IKCNDWCXSA-N,AOPWQMZXHFQASV-QPPBQGQZSA-N,0.53
BRHJAGJURCIHNQ-IKCNDWCXSA-N,AWFVUZFXTNVVQX-DZUANBCISA-N,0.8
BRHJAGJURCIHNQ-IKCNDWCXSA-N,AWFVUZFXTNVVQX-YYKXFKMVSA-N,0.8
BRHJAGJURCIHNQ-IKCNDWCXSA-N,BKYSDHKFCYGRPX-MOJODFHGSA-N,0.76
BRHJCEZSRUWRCI-UHFFFAOYSA-N,AEDNJNZFBWLDFK-UHFFFAOYSA-N,0.59
BRHJCEZSRUWRCI-UHFFFAOYSA-N,BDAMKFRNKDCHBQ-UHFFFAOYSA-N,0.67
BRHJCEZSRUWRCI-UHFFFAOYSA-N,BJCBFPYPEDWTTE-UHFFFAOYSA-N,0.51
BRHOGFZRGDIAMT-UHFFFAOYSA-N,AABTVDZTFBSBKN-UHFFFAOYSA-N,0.51
BRHOGFZRGDIAMT-UHFFFAOYSA-N,BCBVVXWMUZOZHY-UHFFFAOYSA-N,0.54
BRHUTKWCZVNDDX-FQEVSTJZSA-N,AADOPWJZQGADEV-IRXDYDNUSA-N,0.62
BRHUTKWCZVNDDX-FQEVSTJZSA-N,AIHPHWKEGLUENQ-FQEVSTJZSA-N,0.52
BRHWTDLTWBCPDW-HNNXBMFYSA-N,AUCQXBRRUPAGQY-INIZCTEOSA-N,0.71
BRHXDZBOSDPKDA-GDWCLCACSA-N,BMEIIQCJDAYCBU-LZYBPNLTSA-N,0.53
BRHYDMYLZDUHRQ-UHFFFAOYSA-N,BPDMUPHEAYZMGQ-PSWAGMNNSA-N,0.62
BRHYQUCKSLQDHX-UHFFFAOYSA-N,AHPPMJNZFROCCT-UHFFFAOYSA-N,0.57
BRHYQUCKSLQDHX-UHFFFAOYSA-N,ALHCPRCDPYVWCG-UHFFFAOYSA-N,0.66
BRHYQUCKSLQDHX-UHFFFAOYSA-N,BIFFYWVZRGCPLC-UHFFFAOYSA-N,0.5
BRHYQUCKSLQDHX-UHFFFAOYSA-N,BORKFJDWZHJYIA-GFCCVEGCSA-N,0.52
BRIDICVIXZXSAF-UHFFFAOYSA-N,AGEWCPHRCMCJMR-UHFFFAOYSA-N,0.62
BRIDICVIXZXSAF-UHFFFAOYSA-N,AIMPCQFBZKQXCV-UHFFFAOYSA-N,0.62
BRIDICVIXZXSAF-UHFFFAOYSA-N,AKTKLRCQGSCAIO-UHFFFAOYSA-N,0.68
BRIDICVIXZXSAF-UHFFFAOYSA-N,AVUINQCSVBLNOC-UHFFFAOYSA-N,0.75
BRIDICVIXZXSAF-UHFFFAOYSA-N,BACODSFEYKJLEP-UHFFFAOYSA-N,0.76
BRIDICVIXZXSAF-UHFFFAOYSA-N,BBQCRJKKPKUNGO-UHFFFAOYSA-N,0.6
BRIDICVIXZXSAF-UHFFFAOYSA-N,BEJCLWNJANQCGE-UHFFFAOYSA-N,0.58
BRIDICVIXZXSAF-UHFFFAOYSA-N,BIHRXGOBANXBEE-UHFFFAOYSA-N,0.65
BRIDICVIXZXSAF-UHFFFAOYSA-N,BKLPNXRTAHEJNF-UHFFFAOYSA-N,0.61
BRIDICVIXZXSAF-UHFFFAOYSA-N,BKRQCXBJBFEUEJ-UHFFFAOYSA-N,0.59
BRIDICVIXZXSAF-UHFFFAOYSA-N,BLVLFAUCIRCENR-UHFFFAOYSA-N,0.58
BRIDICVIXZXSAF-UHFFFAOYSA-N,BPPNLGVJSMFVTJ-UHFFFAOYSA-N,0.51
BRIDIVBDLPUCBR-VMPITWQZSA-N,BPOGXXGNDMGKHC-VMPITWQZSA-N,0.57
BRIFBLWPVZKIQI-UHFFFAOYSA-N,AERDKMXMONKWTK-UHFFFAOYSA-N,0.59
BRIFBLWPVZKIQI-UHFFFAOYSA-N,BDZMLACKUIBHPL-UHFFFAOYSA-N,0.65
BRIFBLWPVZKIQI-UHFFFAOYSA-N,BNXZQALBAXHGOC-UHFFFAOYSA-N,0.6
BRIFCJXLIPGMRE-REPSVIGRSA-N,AOAIAIINPUUPKW-SHTZXODSSA-N,0.62
BRIFCJXLIPGMRE-REPSVIGRSA-N,ARFRDGVIZYQWQH-IYARVYRRSA-N,0.58
BRIFCJXLIPGMRE-REPSVIGRSA-N,BNZJEARTEGTNRV-SAABIXHNSA-N,0.59
BRIMRPVALXEWHB-UHFFFAOYSA-N,AIOWJRXDKURKOW-UHFFFAOYSA-N,0.77
BRIMRPVALXEWHB-UHFFFAOYSA-N,BHOVYPMEYZFYON-UHFFFAOYSA-N,0.66
BRINNSJFBYJGQK-UHFFFAOYSA-N,AYTAFMWWGJROJC-UHFFFAOYSA-N,0.5
BRIQQINVZPOXJI-UHFFFAOYSA-N,AAAAKTROWFNLEP-UHFFFAOYSA-N,0.71
BRIQQINVZPOXJI-UHFFFAOYSA-N,AHGCYGCCKBQXJF-UHFFFAOYSA-N,0.63
BRIQQINVZPOXJI-UHFFFAOYSA-N,AKSNBQWMYMAEMU-UHFFFAOYSA-N,0.55
BRIQQINVZPOXJI-UHFFFAOYSA-N,BDJGBNKCTHVCSF-UHFFFAOYSA-N,0.71
BRIQQINVZPOXJI-UHFFFAOYSA-N,BOMJDFMGBLZPOK-UHFFFAOYSA-N,0.61
BRIQQINVZPOXJI-UHFFFAOYSA-N,BPJWJZKAWLBTSZ-UHFFFAOYSA-N,0.62
BRIVRUVXAZPHCS-UHFFFAOYSA-N,AJXOJFQLPOHFGS-UHFFFAOYSA-N,0.59
BRIZPUVXNAJYDO-UHFFFAOYSA-N,APJNZPUSSLCYBE-UHFFFAOYSA-N,0.75
BRIZPUVXNAJYDO-UHFFFAOYSA-N,BGEWWNCTSMDCJL-WUKNDPDISA-N,0.55
BRIZPUVXNAJYDO-UHFFFAOYSA-N,BIKPWTFTYRRSPI-UHFFFAOYSA-N,0.57
BRIZPUVXNAJYDO-UHFFFAOYSA-N,BJJKIYZDDJWPTF-UHFFFAOYSA-N,0.81
BRIZPUVXNAJYDO-UHFFFAOYSA-N,BLWLXRQXFINMOD-UHFFFAOYSA-N,0.75
BRJCLGIUPYQVNY-NCELDCMTSA-N,AIEVCSUZILYYSA-QGOAFFKASA-N,0.65
BRJCLGIUPYQVNY-NCELDCMTSA-N,ASBZIVYPMZQHBL-UHFFFAOYSA-N,0.51
BRJCLGIUPYQVNY-NCELDCMTSA-N,BALHAPBNIAUXLM-PTGBLXJZSA-N,0.79
BRJFZCXWKYXAOE-UHFFFAOYSA-M,BBPYFVGCKKPFRZ-UHFFFAOYSA-M,0.71
BRJFZCXWKYXAOE-UHFFFAOYSA-M,BFLXDTLVLULYPK-UHFFFAOYSA-L,0.71
BRJFZCXWKYXAOE-UHFFFAOYSA-M,BHZFYYWRXARNQM-UHFFFAOYSA-M,0.84
BRJFZCXWKYXAOE-UHFFFAOYSA-M,BLOBABILSRPNHR-UHFFFAOYSA-M,0.67
BRJMSKHFEYVAAH-UHFFFAOYSA-N,AKWSKIZOKQVEAX-UHFFFAOYSA-N,0.57
BRJSOLYVLFDCOG-QUSDIPOHSA-N,BNHUKQZSNOYGSJ-DHIYZDIGSA-N,0.69
BRJSOLYVLFDCOG-QUSDIPOHSA-N,BRDPHEIXJFRQCD-KPZJPCGCSA-N,0.74
BRJYGKRICFKEAO-UHFFFAOYSA-N,AAIQXNZXWNXHSX-UHFFFAOYSA-N,0.68
BRKACCZUYVTYIY-UHFFFAOYSA-N,ANTUDLOSLOEGEQ-UHFFFAOYSA-N,0.51
BRKACCZUYVTYIY-UHFFFAOYSA-N,AQBUVHORPKBIAF-UHFFFAOYSA-N,0.54
BRKACCZUYVTYIY-UHFFFAOYSA-N,BGIQYKQEVPQNNH-UHFFFAOYSA-N,0.7
BRKCAVQLAJCUTK-GOSISDBHSA-N,AUIYEVWOONJZFS-UHFFFAOYSA-N,0.62
BRKCAVQLAJCUTK-GOSISDBHSA-N,BKWSVOITUDUHBY-IBGZPJMESA-N,0.82
BRKCAVQLAJCUTK-GOSISDBHSA-N,BLKQZCAICBYWEJ-UHFFFAOYSA-N,0.63
BRKCAVQLAJCUTK-SFHVURJKSA-N,AUIYEVWOONJZFS-UHFFFAOYSA-N,0.62
BRKCAVQLAJCUTK-SFHVURJKSA-N,BKWSVOITUDUHBY-IBGZPJMESA-N,0.82
